row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,left_out_dataset,shots,epochs,finished_pred,last_pred_index,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
491,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:08,0.7258357919537276,0.310454929505681,6.417435366737428e-82,0.4306971617525489,0.4349051827303691,0.3348762745264939,0.2038277635536189,0.4306971617525489,0.4306971617525489,0.4306971617525488,0.5045651993754627,0.4306971617525489,0.261691866343387
492,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:08,0.6070183093535275,0.3867636328428862,4.582538453067133e-192,0.2568569310600445,0.3614543034236033,0.3384353298611111,0.1478644708622932,0.2568569310600445,0.2568569310600445,0.2568569310600445,0.3790875825671349,0.2568569310600445,0.1165190752442508
493,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:08,0.491786863821085,0.001088967718178,0.977961892099984,0.3452012383900928,0.2326444091149973,0.3515657890475728,0.2066335203127655,0.3452012383900928,0.3452012383900928,0.3452012383900928,0.1683122751234206,0.3452012383900928,0.1892332961795255
494,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:08,0.8599086881946026,0.2947305094119859,1.340210064586009e-137,0.2264315896838117,0.0630905543538843,0.1036665547352169,0.0628203146662264,0.2264315896838117,0.2264315896838117,0.2264315896838117,0.1304651858968068,0.2264315896838117,0.1360383628981615
495,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:09,0.9123503414672096,0.3185455226493723,1.050805188865046e-48,0.3020367610531545,0.1777494031111204,0.1478161050160049,0.1037883114300027,0.3020367610531545,0.3020367610531545,0.3020367610531545,0.4418969235728964,0.3020367610531545,0.2190478102317966
496,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:09,1.4213090953708902,0.2655954909668773,4.697515340447682e-59,0.0687639198218262,0.2210411372459282,0.2254152690990271,0.0437328675450203,0.0687639198218262,0.0687639198218262,0.0687639198218262,0.8271570773241936,0.0687639198218262,0.041904726599219
497,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:09,0.7252265910189877,0.310454929505681,6.417435366737428e-82,0.4306971617525489,0.4349051827303691,0.3348762745264939,0.2038277635536189,0.4306971617525489,0.4306971617525489,0.4306971617525488,0.5045651993754627,0.4306971617525489,0.261691866343387
498,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:09,0.6068482862873895,0.3867636328428862,4.582538453062964e-192,0.2561156412157153,0.3569472502805835,0.3377842881944444,0.1465408257053141,0.2561156412157153,0.2561156412157153,0.2561156412157153,0.373980052564189,0.2561156412157153,0.1150429140689855
499,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:09,0.4911878769830199,0.001088967718178,0.977961892099984,0.3467492260061919,0.2403439153439153,0.3530878590627935,0.2075454188528393,0.3467492260061919,0.3467492260061919,0.3467492260061919,0.1718745392893999,0.3467492260061919,0.1899705519349099
500,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:09,0.8568459626443669,0.296197764363409,5.125141202089696e-139,0.225120209820778,0.0620219390216417,0.1033072291778295,0.061928824797054,0.225120209820778,0.225120209820778,0.225120209820778,0.1275972898177207,0.225120209820778,0.1335562379680533
501,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:09,3.3203412560763192,0.3620487570442434,1.8137135906862013e-08,0.4605263157894737,0.2261904761904762,0.2216126785092302,0.1728356768679349,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.612155388471178,0.4605263157894737,0.4126489196523153
502,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:09,3.3234673738275817,0.2886513103103028,9.457175427919154e-06,0.3684210526315789,0.2302624753605145,0.192895976254297,0.1412119920431941,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.6081338968335873,0.3684210526315789,0.3057542887482987
503,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:09,3.321434932869614,0.2886513103103028,9.457175427919154e-06,0.3464912280701754,0.228876086517081,0.18571206820832,0.1291449778291883,0.3464912280701754,0.3464912280701754,0.3464912280701754,0.6057259583160448,0.3464912280701754,0.270935816261301
504,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:09,0.6640359232269352,0.4742598994059957,1.2343806551303602e-31,0.4259259259259259,0.6198105086757938,0.4580521392526108,0.4145110064227711,0.4259259259259259,0.4259259259259259,0.4259259259259259,0.6421647313959631,0.4259259259259259,0.4088688982888329
505,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:10,0.6653308413751853,0.4061394585666961,7.319006362267768e-23,0.3222222222222222,0.2596442885771543,0.2712457749879285,0.1687386132247347,0.3222222222222222,0.3222222222222222,0.3222222222222222,0.3840069026942774,0.3222222222222222,0.2184109519443353
506,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:10,0.6619584558696487,0.4061394585666962,7.319006362267768e-23,0.3203703703703703,0.2578974358974359,0.2700989859971028,0.1668496813157957,0.3203703703703703,0.3203703703703703,0.3203703703703703,0.3812566001899335,0.3203703703703703,0.2154436071745279
507,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:10,1.707394620977626,0.385871651219198,8.181643039036336e-26,0.3042212518195051,0.3465301208393948,0.2324141184858547,0.2063314086279391,0.3042212518195051,0.3042212518195051,0.3042212518195051,0.3858798456820718,0.3042212518195051,0.2697881487927506
508,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:10,1.6946615396751024,0.3729372447416622,4.2938956538324986e-24,0.2954876273653566,0.1483300365561441,0.216318136534945,0.1717538667000235,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2111306305236444,0.2954876273653566,0.2428688151178895
509,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:10,1.6953285546092476,0.3722439628601168,5.2829461096509e-24,0.2954876273653566,0.1480507801419749,0.216318136534945,0.1713481922825573,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2112031373749043,0.2954876273653566,0.242804181970182
510,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:10,0.4597610174704955,0.3840240848428821,1.0898507306375611e-24,0.6827794561933535,0.6798737864077671,0.6712418663117421,0.6723699095022624,0.6827794561933535,0.6827794561933535,0.6827794561933535,0.6812010676678497,0.6827794561933535,0.6788979303085398
511,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:10,0.4717025102888697,0.3216142676398654,2.1430204063419058e-17,0.6722054380664653,0.6706133637464109,0.6576271813073056,0.6579821389032401,0.6722054380664653,0.6722054380664653,0.6722054380664653,0.6712144530305131,0.6722054380664653,0.665778614000119
512,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:10,0.4717015681146492,0.3216142676398654,2.1430204063419058e-17,0.6706948640483383,0.6694142512077295,0.6555845164152618,0.6557347328244274,0.6706948640483383,0.6706948640483383,0.6706948640483383,0.6698833866047843,0.6706948640483383,0.6637568321763797
513,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:10,0.7598562828936275,0.2636030704854237,9.485994732476915e-29,0.357350377687391,0.3378265140583797,0.293285197260401,0.2398253846781034,0.357350377687391,0.357350377687391,0.357350377687391,0.4863581872465422,0.357350377687391,0.3169275211370232
514,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:10,0.7506244308391303,0.1891143084371412,2.549500887418782e-15,0.3224869262056943,0.2372410209677372,0.1854564717405015,0.1288729651726791,0.3224869262056943,0.3224869262056943,0.3224869262056943,0.5163253296786394,0.3224869262056943,0.2414418511902576
515,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:10,0.7496636518822356,0.1873603179435863,4.633615643430312e-15,0.3219058686809994,0.2365403456246636,0.1850901713742011,0.1282248934805105,0.3219058686809994,0.3219058686809994,0.3219058686809994,0.5152050039142102,0.3219058686809994,0.2404036885376324
516,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:10,0.2976191213985591,0.3644388403960966,9.494353436345293e-13,0.7222222222222222,0.2593007619901389,0.2806393678160919,0.2681200994454006,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7088741139166956,0.7222222222222222,0.7145598266080193
517,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:10,0.2825198143792867,0.2826804039951451,4.8556500549017873e-08,0.8027777777777778,0.1610027855153203,0.1993103448275862,0.1781201848998459,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.6484834416589291,0.8027777777777778,0.7174285225132683
518,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:11,0.2814754913243944,0.2826804039951451,4.8556500549017873e-08,0.8027777777777778,0.1610027855153203,0.1993103448275862,0.1781201848998459,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.6484834416589291,0.8027777777777778,0.7174285225132683
519,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:11,0.4647192471345643,0.3420161581362011,5.020184667695676e-31,0.6475485661424607,0.6568356904679775,0.6051679785794892,0.5916350126566465,0.6475485661424607,0.6475485661424607,0.6475485661424607,0.654422500682607,0.6475485661424607,0.6146993534695449
520,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:11,0.4683330464937119,0.3224226421163012,1.4291877347450674e-27,0.6271970397779834,0.6157419051930848,0.5967637926079612,0.5928436911487759,0.6271970397779834,0.6271970397779834,0.6271970397779834,0.6198241885764719,0.6271970397779834,0.6108956100144423
521,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:11,0.4683770290865581,0.3224226421163012,1.4291877347450674e-27,0.6281221091581869,0.6169293190638598,0.5975663608262597,0.5936151032042314,0.6281221091581869,0.6281221091581869,0.6281221091581869,0.620900954258621,0.6281221091581869,0.6116902015610651
522,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:11,0.7546358160091929,0.1335847443274659,0.288753088809251,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
523,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:11,0.7602031720948574,-0.2518045202013462,0.0430264085905524,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
524,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:11,0.7590286579524672,-0.2518045202013458,0.0430264085905526,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
525,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:11,0.5781586256829357,0.2657038039310335,2.783950479601013e-07,0.443526170798898,0.3468776219585281,0.3680166628095349,0.2981489116989649,0.443526170798898,0.443526170798898,0.443526170798898,0.4226178624531082,0.443526170798898,0.3609770745644138
526,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:11,0.5780182113257865,0.2841033296516037,3.6265406678268254e-08,0.4269972451790633,0.3627613412228797,0.3552726992208594,0.2556102900930487,0.4269972451790633,0.4269972451790633,0.4269972451790633,0.4422071168924316,0.4269972451790633,0.3084630451401611
527,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:11,0.5740912805604248,0.2841033296516037,3.6265406678268254e-08,0.4297520661157025,0.3870262390670554,0.3576949780143485,0.2517945484528082,0.4297520661157025,0.4297520661157025,0.4297520661157025,0.4720562368985374,0.4297520661157025,0.303693354679254
528,True,glove,avg,cosine_similarity,Isotonic Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:11,0.74709894645396,0.2426176055875368,0.0514994724072662,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
529,True,glove,avg,cosine_similarity,Linear Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:11,0.7564196929425511,0.3926757056104408,0.0012145375921684,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
530,True,glove,avg,cosine_similarity,Ridge Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:11,0.7564832560957517,0.3926757056104294,0.0012145375921689,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
531,True,glove,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:03:11,0.7719225399611152,0.2430927404034317,1.220599881546898e-51,0.466844207723036,0.2234615439884498,0.2242885054690995,0.2190990088392947,0.466844207723036,0.466844207723036,0.466844207723036,0.4713157022072917,0.466844207723036,0.4603922472239667
532,True,glove,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:03:12,1.1121142103120094,0.2256491242135233,1.5397851793194702e-197,0.308479107340036,0.371216104420995,0.2839272670389028,0.1968750793171723,0.308479107340036,0.308479107340036,0.308479107340036,0.5308565245195879,0.308479107340036,0.2147608654862959
533,True,glove,avg,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:03:12,0.4574917702746705,0.3731954834796941,8.93297990374527e-218,0.6847990329404654,0.6812379252158176,0.6508469720842223,0.6518478422161578,0.6847990329404654,0.6847990329404654,0.6847990329404654,0.6826599208089588,0.6847990329404654,0.6706539736609738
